,date,title,stock,sentiment,probability_sentiment
73170,2013-10-31,Qualcomm Snapdragon Processors Continue to Drive the Smartphone Space with Nexus 5 Devices from Google,QCOM,neutral,0.7181769013404846
73171,2013-10-28,"Option Alert: Qualcomm Shares Moving Higher on Volume; Seeing 8,709 January 72.5 Call Contracts Traded @$1.03; Currently $68.40",QCOM,positive,0.9433991312980652
73172,2013-10-28,"Short Sellers Pile On Applied Materials and STMicroelectronics (AMAT, MU, STM)",QCOM,neutral,0.5421684384346008
73173,2013-10-24,ParkerVision Wins $173M in Case Against Qualcomm; Sought $432M,QCOM,neutral,0.821890652179718
73174,2013-10-24,Bloomberg Reporting Qualcomm Ordered to Pay ParkerVision $173M Related to PAtents,QCOM,negative,0.8083378672599792
73175,2013-10-22,UPDATE: Drexel Hamilton Initiates Coverage on Qualcomm on Positive Market Outlook,QCOM,positive,0.8685689568519592
73176,2013-10-17,Bloomberg Highlighting Tweet from Public Patent Foundation's Ravicher: Judge Allowed ParkerVision to Ask for $432M in Damages in Qualcomm Case,QCOM,neutral,0.6961250901222229
73177,2013-10-17,Shares of Vringo Likely on the Move Higher (Now Up 5%) Following Sharp Move Higher in ParkerVision on Patent Litigation with Qualcomm,QCOM,positive,0.9523806571960449
73178,2013-10-17,"ParkerVision Announces Jury Has Said Patents Valid, Qualcomm Infringed",QCOM,negative,0.7887846231460571
73179,2013-10-17,"Qualcomm Announces Steve Altman, Vice Chairman, to Retire ",QCOM,neutral,0.8870162963867188
73180,2013-10-15,"Leon Cooperman's Top Stock Picks (QCOM, S)",QCOM,neutral,0.9338346719741821
73181,2013-10-15,UPDATE: Stifel Initiates Coverage on Qualcomm on Market Leader Position,QCOM,neutral,0.7860658168792725
73182,2013-10-15,"Stifel Nicolaus Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $80.00 PT",QCOM,neutral,0.853420078754425
73183,2013-10-11,MORE Evidence That The iPhone 5C Is A Disappointment,QCOM,neutral,0.7570566534996033
73184,2013-10-11,"Applied Materials, Marvell Technology Face Rising Short Interest (AMAT, MRVL, STM)",QCOM,positive,0.5162848830223083
73185,2013-10-07,UPDATE: Bank of America Downgrades QUALCOMM as Market Dynamics Bode Poorly for Growth,QCOM,negative,0.9693120718002319
73186,2013-10-07,Benzinga's Top Pre-Market Losers,QCOM,neutral,0.7532508373260498
73187,2013-10-07,ParkerVision Announces Commencement of Qualcomm Patent Infringement Trial,QCOM,negative,0.775054395198822
73188,2013-10-07,Benzinga's Top Downgrades,QCOM,negative,0.5491392016410828
73189,2013-10-07,"Bank of America Downgrades QUALCOMM Incorporated to Neutral, Maintains $75.00 PO",QCOM,neutral,0.9065167903900146
73190,2013-10-04,Supply Chain Sources Say Lenovo to Adopt Qualcomm Solutions for New K910 Smartphone -DigiTImes,QCOM,positive,0.6573173403739929
73191,2013-09-27,REVIEW: Nexus 7 (2013 Edition) And Chromecast (GOOG),QCOM,neutral,0.9334233999252319
73192,2013-09-27,"Rising Short Interest For Broadcom And Other Semiconductor Stocks (BRCM, KLAC, MRVL)",QCOM,positive,0.8514142036437988
73193,2013-09-27,JPR Reports Qualcomm has 32% of GPU Market for Personal Mobile Devices -DigiTimes,QCOM,neutral,0.778937041759491
73194,2013-09-24,Seeking Alpha Post 'How Qualcomm Might Be A Beneficiary Of Tesla's Supercharger Network' May be Reason in Part for Tesla Spike,QCOM,neutral,0.8804973363876343
73195,2013-09-23,"Boeing and Other Quality Growth Stocks (BA, DKS, SWN)",QCOM,neutral,0.9163393974304199
73196,2013-09-20,"iFixit's Teardown of Apple's iPhone 5S Reveals Components from Qualcomm, Broadcom, Skyworks, Tecas, Instruments, Avago",QCOM,neutral,0.7927599549293518
73197,2013-09-18,Supply Chain Sources Report HTC Will Use Old Qualcomm Processor for HTC One Max -DigiTimes,QCOM,neutral,0.8955579400062561
73198,2013-09-17,Amazon Kindle Fire Leak Points To Product Rehash (AMZN),QCOM,negative,0.8258609771728516
73199,2013-09-13,"QUALCOMM Shares Moved Lower Following Incorrect Headline of Lazard Downgrade, Firm Did Not Downgrade QUALCOMM, Remains Neutral",QCOM,negative,0.9629179239273071
73200,2013-09-13,Qualcomm: Where Innovation Meets Results,QCOM,neutral,0.9349220991134644
73201,2013-09-12,"Short Sellers Load Up On Applied Materials And Other Chip Stocks (AMAT, MU, NVDA)",QCOM,neutral,0.6972202658653259
73202,2013-09-12,UPDATE: BMO Capital Raises PT on Qualcomm Following Huge Stock Purchase,QCOM,negative,0.5995264053344727
73203,2013-09-12,"BMO Capital Maintains Outperform on QUALCOMM Incorporated, Raises PT to $77.00",QCOM,positive,0.9350616335868835
73204,2013-09-12,"Technicolor, Qualcomm Collaborate on Set-Top Boxes",QCOM,neutral,0.8324608206748962
73205,2013-09-12,QUALCOMM Shares Up 1% Following Buyback News,QCOM,positive,0.9411221146583557
73206,2013-09-12,QUALCOMM Announces $5B Buyback Plan,QCOM,neutral,0.8652963042259216
73207,2013-09-10,"Apple iPhone Event Preview: What We Know, What We Don't And What We Hope Will Come True (AAPL)",QCOM,neutral,0.9100350141525269
73208,2013-09-10,Stocks Hitting 52-Week Highs,QCOM,positive,0.7134152054786682
73209,2013-09-09,Microsoft To Unveil New Surface Tablet September 23 (MSFT),QCOM,neutral,0.914434015750885
73210,2013-09-09,USA TD Ameritrade's Investor Movement Index for Aug 5.16 vs 4.87 Prior,QCOM,neutral,0.5402354598045349
73211,2013-09-05,"Ciena, Cisco And Others Poised To Cash In On The Big Data Boom",QCOM,positive,0.809440553188324
73212,2013-09-05,10 Most Popular Stocks Among Hedge Funds – Q2 2013,QCOM,neutral,0.8611639142036438
73213,2013-09-05,"Samsung Unveils Galaxy Gear, Galaxy Note 3 Ahead Of Apple's iPhone Event (SSNLF)",QCOM,neutral,0.9332014918327332
73214,2013-09-04,QUALCOMM's New Toq Smart Watch Will Cost $300-350,QCOM,neutral,0.891830325126648
73215,2013-09-04,"QUALCOMM Exec at Co. Event Says Will to Begin Selling Smart Watch Named Toq, Will Have Always On Display, Will Have Wireless Charger, Headphones",QCOM,neutral,0.8235506415367126
73216,2013-09-03,Barron's Recap: The Bull Is In Charge,QCOM,neutral,0.8402139544487
73217,2013-08-27,"Short Sellers Gang Up On Marvell Technology (MRVL, QCOM, STM)",QCOM,negative,0.8606484532356262
73218,2013-08-23,"Qualcomm Reports Deal to Sell North, Latin American Transportation, Logistics Unti to Vista Equity for $800M",QCOM,neutral,0.6546363234519958
73219,2013-08-22,More Evidence That The $50 Billion Apple-China Mobile Deal Is Going To Happen,QCOM,neutral,0.8859034180641174
73220,2013-08-21,Intel's Plan To Overtake Qualcomm's Snapdragon Platform,QCOM,positive,0.6784824728965759
73221,2013-08-19,10 Most Popular Stocks Among Hedge Funds – Q2 2013 ,QCOM,neutral,0.8611639142036438
73222,2013-08-19,UPDATE: Deutsche Bank Raises PT on Qualcomm on Market Leader Position,QCOM,neutral,0.5560519099235535
73223,2013-08-19,"Deutsche Bank Maintains Buy on QUALCOMM Incorporated, Raises PT to $80.00",QCOM,positive,0.8086857199668884
73224,2013-08-19,Barron's Recap: Beware Falling Profit Estimates,QCOM,negative,0.9644723534584045
73225,2013-08-15,"Is Apple's iPhone Finally Coming To China Mobile? (AAPL, CHL)",QCOM,neutral,0.8646062016487122
73226,2013-08-15,"Lazard Capital Markets Maintains Buy on QUALCOMM Incorporated, Raises PT to $85.00",QCOM,positive,0.8133708238601685
73227,2013-08-14,iCahn Is Bullish On The iCahn-omy,QCOM,positive,0.5739515423774719
73228,2013-08-12,"Amazon To Launch New Game Console Alongside PlayStation 4, Xbox One",QCOM,neutral,0.7005865573883057
73229,2013-08-09,Improve The Productivity Of Your Dividend Growth Portfolio With Technology,QCOM,positive,0.5687100291252136
73230,2013-08-07,Four Communications Equipment Companies Oppenheimer Likes,QCOM,neutral,0.9435905814170837
73231,2013-08-07,Qualcomm to Switch 28nm HKMG Wafer Orders from Taiwan Semiconducto to Globalfoundries -DigiTimes,QCOM,neutral,0.7577525973320007
73232,2013-08-07,"As Tech Dividends Rise, ETF Outpaces Some Key Holdings",QCOM,positive,0.9466037154197693
73233,2013-08-06,"Will Samsung Inspire Apple To Build A Dual-Screen iPhone? (AAPL, SSNLF)",QCOM,neutral,0.8247089385986328
73234,2013-08-06,Bad News For Apple: Android Set To Become Most Shipped Tablet (AAPL),QCOM,positive,0.49467548727989197
73235,2013-08-06,Tablet Shipments to Increase 17.7% on-Year in H2 2013 -DigiTImes,QCOM,positive,0.9561319947242737
73236,2013-08-06,D&B Appoints Anastassia Lauterbach to Its Board of Directors ,QCOM,neutral,0.9390150308609009
73237,2013-08-05,UPDATE: Piper Jaffray Downgrades QUALCOMM on Falling High-End Smartphone Demand,QCOM,negative,0.9691776037216187
73238,2013-08-05,Benzinga's Top Downgrades,QCOM,negative,0.5491392016410828
73239,2013-08-05,US Stock Futures Flat Ahead Of ISM Data,QCOM,negative,0.917143702507019
73240,2013-08-05,"Piper Jaffray Downgrades QUALCOMM Incorporated to Neutral, Lowers PT to $67.00",QCOM,negative,0.5523134469985962
73241,2013-08-05,Qualcomm Reportedly to Shift Mobile AP Orders Away from  Taiwan Semiconductor -DigiTimes,QCOM,positive,0.8657045960426331
73242,2013-07-30,"Alcatel-Lucent, Qualcomm to Develop Next-Generation of Small Cells for Ultra-Broadband Wireless Access ",QCOM,neutral,0.5927765965461731
73243,2013-07-29,"RF Micro Shares Fall as Barclays Cuts to Equalweight, Lowers Target to $5",QCOM,negative,0.9346660375595093
73244,2013-07-25,Market Action After Good Earnings Shows Fed Is Only Catalyst,QCOM,positive,0.4403994083404541
73245,2013-07-25,"Short Sellers Continue to Pile on KLA-Tencor (AMAT, KLAC, TXN)",QCOM,negative,0.9592997431755066
73246,2013-07-25,"Nomura Maintains Buy on QUALCOMM Incorporated, Raises PT to $78.00",QCOM,positive,0.8275940418243408
73247,2013-07-25,"Benzinga Market Primer: Thursday, July 25: Futures Lower After Technical Breakdown",QCOM,negative,0.8970579504966736
73248,2013-07-25,Qualcomm Rises on Increased Guidance; Q3 Earnings In-Line (QCOM),QCOM,positive,0.9403375387191772
73249,2013-07-25,Bloomberg Reporting QUALCOMM Says Google Nexus 7 Built on Snapdragon Chip,QCOM,neutral,0.9021936058998108
73250,2013-07-25,QUALCOMM Incorporated Raises FY2013 EPS Guidance from $4.40-4.55 to $4.48-4.56; Raises FY2013 Sales Guidance from $24.0B-25.0B to $24.30B-25.0B,QCOM,positive,0.9187690615653992
73251,2013-07-25,"QUALCOMM Incorporated Reports Q3 EPS of $1.03, Inline; Revenue of $6.24B vs $6.05B Est",QCOM,positive,0.6141386032104492
73252,2013-07-24,"Will Google's $229 Nexus 7 Upgrade Dethrone Apple's iPad Mini? (AAPL, GOOG)",QCOM,neutral,0.8978704810142517
73253,2013-07-24,Google to Unveil Second-Generation Nexus 7 Today,QCOM,neutral,0.8696662187576294
73254,2013-07-24,"Benzinga Market Primer: Wednesday, July 24: Apple Earnings Beat",QCOM,neutral,0.8357764482498169
73255,2013-07-24," Earnings Scheduled For July 24, 2013",QCOM,neutral,0.8509860634803772
73256,2013-07-23,SLIDESHOW: The Transformer Portfolio That Outperformed the S&P 500,QCOM,positive,0.7980084419250488
73257,2013-07-19,Weekly Preview: Earnings Season Kicks Into Hyperdrive ,QCOM,neutral,0.5592252612113953
73258,2013-07-18,Selloff in Qualcomm May be Attributed to Report of Samsung Launch of Low-end Integrated Smartphone App Processor ,QCOM,negative,0.9615639448165894
73259,2013-07-17,"Some Highlights from 'Delivering Alpha' Conference: Chanos, Paulson, Cooperman, Kingdon, Hohn",QCOM,neutral,0.9386993646621704
73260,2013-07-17,"Cooperman Showing Slide with Express Scripts, Qualcomm, Thermo Fisher",QCOM,neutral,0.9252622723579407
73261,2013-07-17,Shares of Broadcom Down 4% as Traders Passing Around Barclays Note Suggesting Samsung's Galaxy S4 Mini Includes QUALCOMM Chips,QCOM,negative,0.9607097506523132
73262,2013-07-15,Three Apple Stories Making Headlines Monday (AAPL),QCOM,neutral,0.9163854718208313
73263,2013-07-15,"Taiwan Semiconductor Sees Slowdown in Orders from Qualcomm, Broadcom, OmniVision -DigiTimes",QCOM,negative,0.9720944166183472
73264,2013-07-12,These ETFs Are Full of Recent Dividend Raisers,QCOM,neutral,0.9054856896400452
73265,2013-07-12,"Google's Nexus 7 Could Sell 8 Million Units and Top the Amazon Kindle Fire 3 (AMZN, GOOG)",QCOM,positive,0.5613881945610046
73266,2013-07-11,"Short Sellers Jump on KLA-Tencor, Marvell Technology (ARMH, KLAC, MRVL)",QCOM,neutral,0.6978018879890442
73267,2013-07-11,S&P Bullish on a Trio of Tech ETFs,QCOM,positive,0.521580696105957
73268,2013-07-08,"Wedge Says Apple Has Reduced iPhone Production Forecasts, Sees iPad Estimates 'Intact'",QCOM,negative,0.9676041007041931
73269,2013-07-05,"Can Microsoft's Surface 2 Save NVIDIA's Tegra 4? (MSFT, NVDA)",QCOM,neutral,0.8999629020690918
73270,2013-07-01,Barron's Recap: World's Most Respected Companies,QCOM,neutral,0.8950121402740479
73271,2013-06-26,"Short Sellers Jump on ARM Holdings, Broadcom (AMAT, ARMH, BRCM)",QCOM,negative,0.5712401270866394
73272,2013-06-20,A Peek Into The Market Before The Trading Starts,QCOM,neutral,0.9309127330780029
73273,2013-06-20,"LG, Qualcomm Collaborate on Next G Series Smartphone ",QCOM,neutral,0.5655741095542908
73274,2013-06-20,"Youku Tudou, Qualcomm Announce Collaboration",QCOM,neutral,0.9281115531921387
73275,2013-06-19,Microsoft's Next Tablet Could Include Qualcomm Chips,QCOM,neutral,0.9172376394271851
73276,2013-06-18,"Microsoft Said to Add Qualcomm as Supplier for Surface RT, Nvidia to Remain Supplier for Some Versions",QCOM,neutral,0.8125030398368835
73277,2013-06-14,"Short Sellers Less Keen on Applied Materials, Marvell Technology (AMAT, NVDA, MRVL)",QCOM,neutral,0.7974324822425842
73278,2013-06-12,Slideshow: Ten Companies That Obama Is Out to Troll,QCOM,neutral,0.9307944178581238
73279,2013-06-07,Suppliers to Samsung Decline as JP Morgan Sees Weaker Momentum in Galaxy 4,QCOM,negative,0.9708077311515808
73280,2013-06-07,"UPDATE: Topeka Capital Markets Initiates Coverage on QUALCOMM, Claims Company is Handset Market Leader",QCOM,neutral,0.8636236786842346
73281,2013-06-07,"Topeka Capital Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $65.00 PT",QCOM,neutral,0.8581267595291138
73282,2013-06-04,Qualcomm: Fundamental Stock Research Analysis,QCOM,neutral,0.9434467554092407
73283,2013-05-30,Editor of Little Bear Blog Short Qualcomm on Report of Losing Samsung as Customer,QCOM,negative,0.9387785792350769
73284,2013-05-29,"Broadcom, Nvidia See Upswings in Short Interest",QCOM,positive,0.613696277141571
73285,2013-05-17,These 10 Companies Have the Best Business Outlook According to Employees,QCOM,neutral,0.5131734013557434
73286,2013-05-16,"(OPTIONS): Qualcomm July OTM $70 Calls Trade 10,000 Times, Under an OI of 30,200",QCOM,neutral,0.9460702538490295
73287,2013-05-16,Summary of 13F from Tepper's Appaloosa,QCOM,neutral,0.8820670247077942
73288,2013-05-15,"UPDATE: Omega Advisors Open New Positions in Occidental, SUPERVALU, Covidien, Liquidated Western Union, Verifone, Humana, Actavis, WellPoint, Lowered Stakes in Google, DISH Networks, Raised Stake in Citi, QUALCOMM, Sprint",QCOM,neutral,0.6610417366027832
73289,2013-05-15,"UPDATE: Lone Pine Shows New Stake in Tesla, Raised Stakes in lululemon, Monsanto, QUALCOMM, Lowered Stakes in Michael Kors, Disney, Liquidated Stakes in Ralph Lauren, Visa",QCOM,neutral,0.8242696523666382
73290,2013-05-10,"Short Sellers Retreat from Micron Technology, Other Semiconductor Stocks",QCOM,negative,0.8896238207817078
73291,2013-05-09,"Omega's Leon Cooperman Presenting at SALT: Says Likes Citi, AIG, QUALCOMM, Transocean, Sprint, MetLife",QCOM,neutral,0.890412449836731
73292,2013-05-09,Apple Opponents Plan Device Onslaught to Combat the iPhone 5S,QCOM,neutral,0.8337489366531372
73293,2013-05-06,Barron's Recap: Apple Tops the Barron's 500,QCOM,positive,0.5154767036437988
73294,2013-04-29,Evercore Removed QUALCOMM from 'Conviction Buy' List,QCOM,neutral,0.5441497564315796
73295,2013-04-26,"Samsung Galaxy S4 Smartphone Includes Chips From Broadcom, Qualcomm, Atmel Corp. and Skyworks ",QCOM,neutral,0.9341882467269897
73296,2013-04-26,"AMD, Texas Instruments See Short Interest Surge",QCOM,neutral,0.8929187059402466
73297,2013-04-25,"Benzinga Market Primer: Thursday, April 25",QCOM,neutral,0.9281786680221558
73298,2013-04-25,Qualcomm Falls on Q2 Results; Provides Updated Forecast  ,QCOM,negative,0.8131099343299866
73299,2013-04-25,QUALCOMM Incorporated Raises FY2013 EPS Guidance from $4.25-4.45 to $4.40-4.55 vs $4.54 Est; Raises FY2013 Sales Guidance from $23.40B-24.40B to $24.0B-25.0B vs $24.16B Est,QCOM,positive,0.8949272036552429
73300,2013-04-25,QUALCOMM Incorporated Sees Q3 EPS $0.97-1.05 vs $1.04 Est; Sees Sales $5.80B-6.30B,QCOM,positive,0.48976507782936096
73301,2013-04-25,QUALCOMM Incorporated Reports Q2 EPS of $1.17 vs $1.16 Est; Revenue of $6.12B vs $6.07B Est,QCOM,positive,0.6454966068267822
73302,2013-04-24,"Based on Options Pricing, Here's 5 Companies' Implied Move After the Bell",QCOM,neutral,0.9370022416114807
73303,2013-04-24,"QCOM (Implied Move): 67.50 Straddle Price is $2.75, an ~4% Move",QCOM,neutral,0.8709700703620911
73304,2013-04-24,"Benzinga Market Primer: Wednesday, April 24",QCOM,neutral,0.9329736828804016
73305,2013-04-24,"Earnings Scheduled For April 24, 2013",QCOM,neutral,0.852859616279602
73306,2013-04-22,Earnings Expectations for the Week of April 22,QCOM,neutral,0.7251104712486267
73307,2013-04-18,This Startup's 'Stunning Customer List' Was Worth a $3 Million Investment,QCOM,neutral,0.8579535484313965
73308,2013-04-10,Short Sellers Pile on ARM Holdings and Nvidia,QCOM,negative,0.8648911714553833
73309,2013-04-09,"QUALCOMM Incorporated Raised Quarterly Dividend from 0.25 to $0.3500/Share, Yields 2.1000%",QCOM,positive,0.9328092336654663
73310,2013-04-09,These Are the 100 Highest-Paid CEOs in Business Today,QCOM,neutral,0.9237483739852905
73311,2013-04-08,UPDATE: Canaccord Raises PT on QUALCOMM on Share Gains,QCOM,neutral,0.7269875407218933
73312,2013-04-08,"Canaccord Genuity Maintains Buy on QUALCOMM Incorporated, Raises PT to $85.00",QCOM,positive,0.8552822470664978
73313,2013-04-04,"Qualcomm to Work with Facebook to Enhance Performance of Facebook Home, Facebook for Android",QCOM,positive,0.8046058416366577
73314,2013-04-04,"Qualcomm, MLBAM Announce Technology Collaboration for Ballpark Connectivity Engineering Study, Optimization",QCOM,neutral,0.6820734739303589
73315,2013-04-03,Google's New Nexus 7 Could Sell for $149,QCOM,neutral,0.8755576014518738
73316,2013-04-03,"Northland Securities Initiates Coverage on QUALCOMM Incorporated at Outperform, Announces $80.00 PT",QCOM,positive,0.6222209930419922
73317,2013-04-02,"Raymond James Upgrades QUALCOMM Incorporated to Strong Buy, Raises PT to $83.00",QCOM,positive,0.9275339841842651
73318,2013-04-01,"Big Short Interest Swings in Chip Makers (ARMH, MU, NVDA)",QCOM,negative,0.7973028421401978
73319,2013-03-28,Sony Will Double Marketing Budget for a 20% Gain,QCOM,positive,0.8457027077674866
73320,2013-03-28,"Court Denies Qualcomm's Motion to Dismiss Parkervision's Claims, Parkervision Currently Up 5 Percent",QCOM,positive,0.6098310351371765
73321,2013-03-26,Apple and Samsung's Biggest Competitor Arrives This Week,QCOM,neutral,0.7682874798774719
73322,2013-03-20,ETFs Benefiting From Dividend Growth,QCOM,positive,0.8734374046325684
73323,2013-03-19,Qualcomm to Replace NVIDIA for Google's Next-Gen Nexus 7,QCOM,neutral,0.7750745415687561
73324,2013-03-18,"Tigress Financial's Ivan Feinseth Initiated Coverage on QUALCOMM with Strong Buy Rating, NVIDIA with Neutral Rating, Texas Instruments with Underperform",QCOM,positive,0.828839123249054
73325,2013-03-15,"Unusual Options Action: Qualcomm April Deep-Out-The-Money $52.50 Puts trade 7,548 Times Against an Open Interest of 3,176",QCOM,neutral,0.8680794835090637
73326,2013-03-15,"Arm Holdings Workng on Plan to Help Second-Tier IC Designers Catch up with Qualcomm, Nvidia -DigiTimes",QCOM,positive,0.5339881181716919
73327,2013-03-13,"Big Short Interest Swings in Chip Makers (AMAT, ARM, BRCM)",QCOM,negative,0.6564822793006897
73328,2013-03-11,"Susquehanna Maintains Positive on QUALCOMM Incorporated, Raises PT to $85.00",QCOM,positive,0.9276479482650757
73329,2013-03-06,"UPDATE: Goldman Sachs Downgrades QUALCOMM to Buy, Reiterates $80 PT on Multiple Factors",QCOM,negative,0.8105027675628662
73330,2013-03-06,"ITT Exelis Reaches Patent Settlement Pacts with Verizon, QUALCOMM, LG, Kyocera",QCOM,positive,0.9375113844871521
73331,2013-03-06,"Goldman Sachs Downgrades QUALCOMM Incorporated to Buy, Maintains $80.00 PT",QCOM,neutral,0.7109727263450623
73332,2013-03-05,UPDATE: Goldman Sachs Reiterates Buy Rating on QUALCOMM; Buyback Positive for the Stock,QCOM,positive,0.8298627734184265
73333,2013-03-05,"Qualcomm Raises Qtr. Dividend from $0.25 to $0.35/Share, Announces $5B Buyback Plan",QCOM,positive,0.6032174825668335
73334,2013-03-04,"Deutsche Bank Reiterates Buy Rating, $78 PT on Qualcomm on Front End Module Announcement",QCOM,neutral,0.8449112772941589
73335,2013-03-04,"Short Interest in Chip Makers on the Rise (AMAT, ARM, QCOM)",QCOM,neutral,0.9089674353599548
73336,2013-02-25,"Qualcomm Chairman, CEO Paul Jacobs on CNBC Says Seeing Strong Growth in Smartphone Market",QCOM,positive,0.9329774379730225
73337,2013-02-22,"Benzinga's Small Cap Movers for Thursday February 21, 2013",QCOM,neutral,0.9104784727096558
73338,2013-02-22,"Market Wrap for Thursday, February 21: Stocks Fall For Second Day",QCOM,negative,0.9677842855453491
73339,2013-02-21,"Skyworks, RF Micro, Triquint Shares Tumble as Qualcomm's RF360 Front-End Program Will Compete",QCOM,negative,0.9642102718353271
73340,2013-02-21,ParkerVision Wins Favorable Markman Order in Patent Infringement Action Against Qualcomm,QCOM,positive,0.7332836389541626
73341,2013-02-19,Barron's Recap (2/16/12): A Special Report on the Debt Crisis,QCOM,neutral,0.9371462464332581
73342,2013-02-15,"13-F Alert: Tepper's Appaloosa Management Adds to Apple; Buys Freeport and Transocean, Sells Macy's and JetBlue",QCOM,positive,0.54522705078125
73343,2013-02-13,"Short Interest in Chip Makers on the Rise (AMAT, ARM, NVDA)",QCOM,neutral,0.8995197415351868
73344,2013-02-12,Benzinga's Top Downgrades,QCOM,negative,0.5491392016410828
73345,2013-02-12,UPDATE: JP Morgan Downgrades QUALCOMM to Neutral on Slowing Smartphone Adoption,QCOM,negative,0.9523428082466125
73346,2013-02-12,"JP Morgan Downgrades QUALCOMM Incorporated to Neutral, Maintains $70.00 PT",QCOM,neutral,0.7988884449005127
73347,2013-02-11,Barron's Recap (2/9/12): Best Fund Families,QCOM,neutral,0.766840934753418
73348,2013-02-01,Apple's Cash: What Could It Buy? (Part II),QCOM,neutral,0.9388372898101807
73349,2013-01-31,"US Stock Futures Flat Ahead Of Mastercard Earnings, Economic Data",QCOM,negative,0.9066249132156372
73350,2013-01-31,"Stocks To Watch For January 31, 2013",QCOM,neutral,0.9096047878265381
73351,2013-01-31,Qualcomm Jumps on Strong Q1 Earnings; Lifts Full-Year View,QCOM,positive,0.9433237314224243
73352,2013-01-31,"QUALCOMM Announces CFO Keitel to Retire, George Davis Named as Replacement",QCOM,neutral,0.7466380000114441
73353,2013-01-31,UPDATE: QUALCOMM Raises FY Sales Guidance from $23-24B to $23.4-24.4B vs $23.64B Est,QCOM,positive,0.936542272567749
73354,2013-01-31,QUALCOMM Incorporated Raises FY2013 EPS Guidance from $4.12-4.32 to $4.25-4.45 vs $4.31 Est,QCOM,positive,0.8914182782173157
73355,2013-01-31,QUALCOMM Incorporated Sees Q2 EPS $1.10-1.18 vs $1.10 Est,QCOM,negative,0.5110782980918884
73356,2013-01-31,QUALCOMM Incorporated Reports Q1 EPS of $1.26 vs $1.12 Est; Revenue of $6.0B vs $5.90B Est,QCOM,positive,0.6593189239501953
73357,2013-01-30,"Earnings Scheduled For January 30, 2013",QCOM,neutral,0.851502001285553
73358,2013-01-28,Navigating Volatility During Earnings Season,QCOM,neutral,0.8990145921707153
73359,2013-01-28,"The Week Ahead: Earnings from Facebook, Ford, Caterpillar; US Jobs Report",QCOM,negative,0.4487241506576538
73360,2013-01-25,Apple May Use Qualcomm Processors for Low-Cost iPhone for Emerging Markets -MacRumors,QCOM,neutral,0.8514562845230103
73361,2013-01-25,5 Tech Companies That Apple Could Buy Just With Its Cash,QCOM,neutral,0.8671622276306152
73362,2013-01-25,Microsoft to Launch Windows Phone 8 Reference Design in Mid-2013 to Attract More Smartphone Makers in China -DigiTimes,QCOM,positive,0.8634983897209167
73363,2013-01-24,Suppliers Hit in Wake of Apple Earnings; Cirrus Logic Loses 10%,QCOM,negative,0.9616127014160156
73364,2013-01-24,"Option Alert: Qulacomm February 67.5 Call; Block Trade: 17,021 Contracts @$0.49; Currently $64.29",QCOM,neutral,0.9034197330474854
73365,2013-01-15,"When Apple Falls, These Three Equities Fall with It",QCOM,neutral,0.5918431282043457
73366,2013-01-09,Benzinga's Top Initiations,QCOM,neutral,0.8707053065299988
73367,2013-01-09,UPDATE: Topeka Capital Markets Initiates QUALCOMM at Buy on Momentum  ,QCOM,neutral,0.9318654537200928
73368,2013-01-09,"Topeka Capital Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $75.00 PT",QCOM,neutral,0.8618552684783936
73369,2013-01-08,"Nikkei Reporting QUALCOMM, Sharp to Commercialize Panels Next Year",QCOM,neutral,0.8351143002510071
73370,2013-01-08,"Credit Suisse Maintains Outperform on QUALCOMM Incorporated, Raises PT to $85.00",QCOM,positive,0.9355538487434387
73371,2013-01-04,"QUALCOMM CFO Bill Keitel Sold 159,073 Shares Over Jan. 2nd-3rd",QCOM,neutral,0.9470537304878235
73372,2013-01-03,Dinapoli Files Suit Against QUALCOMM,QCOM,negative,0.744488537311554
73373,2013-01-02,"Omega Advisor's Leon Cooperman Sees a Good Year for Sprint, Express Scripts, Likes QUALCOMM and Google Over Apple",QCOM,positive,0.8737074732780457
73374,2013-01-02,QUALCOMM Shares Strong as Citi Added to 'Top Picks Live' List; Broadcom Removed from List,QCOM,negative,0.7361558079719543
73375,2012-12-19,Nokia to Take on Microsoft Surface with Windows RT Tablet,QCOM,neutral,0.8051629066467285
73376,2012-12-19,"Nokia to Resume Development of 10-inch Windows RT Tablet, According to Taiwan Supply Chain Manufacturers -DigiTimes",QCOM,neutral,0.5089551210403442
73377,2012-12-17,Will Qualcomm and Intel Suffer as Semiconductor Revenue Declines?,QCOM,negative,0.9383748769760132
73378,2012-12-14,"Mid-Morning Market Update: Markets Mixed, Adobe Rallies",QCOM,negative,0.5954334735870361
73379,2012-12-07,"S&P Likes 2 Tech ETFs, Lukewarm on Another",QCOM,positive,0.8870970606803894
73380,2012-12-06,Apple at Loggerheads with China Mobile,QCOM,neutral,0.8004674911499023
73381,2012-12-06,"Foxconn Chairman Says Qualcomm, Sharp, Foxconn to Become New Triangle Chain -DigiTimes",QCOM,neutral,0.8947059512138367
73382,2012-12-05,Qualcomm and Sharp: MEMS and IGZO Tie the Knot,QCOM,neutral,0.8004018664360046
73383,2012-12-05,Nokia Rises 4% After Selling HQ,QCOM,positive,0.8477328419685364
